prompt_id,seed_id,cited,n_other_seeds,prompt_type,relevance,node
N1P3,SEED_25,1,15,literature review,0.03134650983079614,1
N1P3,SEED_119,0,15,literature review,0.07263413180061329,1
N1P3,SEED_84,0,15,literature review,0.07184420324302587,1
N1P3,SEED_1,1,15,literature review,0.13141875515524984,1
N1P3,SEED_58,0,15,literature review,0.04043276523483182,1
N1P3,SEED_20,0,15,literature review,0.029535688085893946,1
N1P3,SEED_27,1,15,literature review,0.1928425224241903,1
N1P42,SEED_64,1,15,literature review,0.07877200791990707,1
N1P42,SEED_98,1,15,literature review,0.011894667691759708,1
N1P42,SEED_75,0,15,literature review,0.004317454748062883,1
N1P42,SEED_45,0,15,literature review,0.04818303463809887,1
N1P42,SEED_50,0,15,literature review,0.07323859452802539,1
N1P42,SEED_9,0,15,literature review,0.05790057358028041,1
N1P42,SEED_105,0,15,literature review,0.024092964382771427,1
N1P42,SEED_95,1,15,literature review,0.18268931412556882,1
N1P42,SEED_62,0,15,literature review,0.04784216452869475,1
N1P42,SEED_2,0,15,literature review,0.12297460110382108,1
N1P42,SEED_115,0,15,literature review,0.02209761458825523,1
N1P42,SEED_6,1,15,literature review,0.03894507193462498,1
N1P42,SEED_11,0,15,literature review,0.06461885091273475,1
N1P42,SEED_22,0,15,literature review,0.05799342396218755,1
N1P42,SEED_41,0,15,literature review,0.06663729499428636,1
N1P42,SEED_118,1,15,literature review,0.03264322768755141,1
N1P60,SEED_64,0,17,literature review,0.07877200791990707,1
N1P60,SEED_42,1,17,literature review,0.051653349129091995,1
N1P60,SEED_33,0,17,literature review,0.03666889624528128,1
N1P60,SEED_101,0,17,literature review,0.023490079101840138,1
N1P60,SEED_9,0,17,literature review,0.05790057358028041,1
N1P60,SEED_105,0,17,literature review,0.024092964382771427,1
N1P60,SEED_51,1,17,literature review,0.09567458183955731,1
N1P60,SEED_113,0,17,literature review,0.03869600182636786,1
N1P60,SEED_27,1,17,literature review,0.1928425224241903,1
N1P60,SEED_36,1,17,literature review,0.13828262665054547,1
N1P60,SEED_69,0,17,literature review,0.01686621307186654,1
N1P60,SEED_77,1,17,literature review,0.09597717740914226,1
N1P60,SEED_66,0,17,literature review,0.009691035124209286,1
N1P60,SEED_90,1,17,literature review,0.10168314958353901,1
N1P60,SEED_49,0,17,literature review,0.032768873721272004,1
N1P60,SEED_41,0,17,literature review,0.06663729499428636,1
N1P60,SEED_74,0,17,literature review,0.045788952881914514,1
N1P60,SEED_18,0,17,literature review,0.07930603337696131,1
N1P99,SEED_64,1,14,literature review,0.07877200791990707,1
N1P99,SEED_42,0,14,literature review,0.051653349129091995,1
N1P99,SEED_100,0,14,literature review,0.022251536993773687,1
N1P99,SEED_3,1,14,literature review,0.06798054115184436,1
N1P99,SEED_28,0,14,literature review,0.03690431206766,1
N1P99,SEED_39,0,14,literature review,0.03555690750708022,1
N1P99,SEED_19,1,14,literature review,0.04109700523383222,1
N1P99,SEED_116,0,14,literature review,0.15216520399588473,1
N1P99,SEED_117,0,14,literature review,0.058265813707136085,1
N1P99,SEED_99,0,14,literature review,0.058671135460116444,1
N1P99,SEED_109,0,14,literature review,0.08741121552597077,1
N1P99,SEED_11,0,14,literature review,0.06461885091273475,1
N1P99,SEED_8,1,14,literature review,0.06872182608709806,1
N1P99,SEED_58,1,14,literature review,0.04043276523483182,1
N1P99,SEED_56,0,14,literature review,0.021739942781307576,1
N1P27,SEED_57,1,11,literature review,0.03673991558283747,1
N1P27,SEED_89,0,11,literature review,0.013011664337656105,1
N1P27,SEED_78,0,11,literature review,0.0228613868635909,1
N1P27,SEED_100,0,11,literature review,0.022251536993773687,1
N1P27,SEED_98,1,11,literature review,0.011894667691759708,1
N1P27,SEED_67,1,11,literature review,0.05032975495304677,1
N1P27,SEED_59,0,11,literature review,0.03537515898047227,1
N1P27,SEED_103,1,11,literature review,0.1317058804580309,1
N1P27,SEED_85,1,11,literature review,0.06585964077621878,1
N1P27,SEED_109,1,11,literature review,0.08741121552597077,1
N1P27,SEED_93,0,11,literature review,0.06110953885154956,1
N1P27,SEED_84,0,11,literature review,0.07184420324302587,1
N1P17,SEED_87,0,13,position paper,0.14276304721670452,1
N1P17,SEED_42,0,13,position paper,0.051653349129091995,1
N1P17,SEED_16,0,13,position paper,0.06580490852851562,1
N1P17,SEED_67,1,13,position paper,0.05032975495304677,1
N1P17,SEED_12,0,13,position paper,0.06332329199540948,1
N1P17,SEED_24,1,13,position paper,0.06525103738400904,1
N1P17,SEED_38,0,13,position paper,0.061179792753602406,1
N1P17,SEED_108,1,13,position paper,0.11699373395608792,1
N1P17,SEED_49,0,13,position paper,0.032768873721272004,1
N1P17,SEED_20,1,13,position paper,0.029535688085893946,1
N1P17,SEED_80,0,13,position paper,0.05412529367962349,1
N1P17,SEED_40,0,13,position paper,0.03616922310850126,1
N1P17,SEED_13,1,13,position paper,0.030904771618012833,1
N1P17,SEED_54,1,13,position paper,0.0252978715058926,1
N1P67,SEED_110,0,17,position paper,0.08655273033551042,1
N1P67,SEED_97,0,17,position paper,0.03609440995756307,1
N1P67,SEED_98,1,17,position paper,0.011894667691759708,1
N1P67,SEED_15,0,17,position paper,0.12583525799894296,1
N1P67,SEED_24,0,17,position paper,0.06525103738400904,1
N1P67,SEED_0,1,17,position paper,0.03419115971424214,1
N1P67,SEED_95,0,17,position paper,0.18268931412556882,1
N1P67,SEED_85,1,17,position paper,0.06585964077621878,1
N1P67,SEED_81,0,17,position paper,0.035788322601505926,1
N1P67,SEED_30,0,17,position paper,0.045065154448624835,1
N1P67,SEED_19,1,17,position paper,0.04109700523383222,1
N1P67,SEED_84,0,17,position paper,0.07184420324302587,1
N1P67,SEED_35,0,17,position paper,0.053243975534267386,1
N1P67,SEED_52,0,17,position paper,0.0773265984984997,1
N1P67,SEED_91,0,17,position paper,0.037739388173408044,1
N1P67,SEED_112,0,17,position paper,0.04763731112793226,1
N1P67,SEED_1,1,17,position paper,0.13141875515524984,1
N1P67,SEED_54,0,17,position paper,0.0252978715058926,1
N1P106,SEED_89,0,14,literature review,0.013011664337656105,1
N1P106,SEED_43,0,14,literature review,0.05652341745969014,1
N1P106,SEED_92,0,14,literature review,0.05106624582263099,1
N1P106,SEED_61,1,14,literature review,0.059968033729275456,1
N1P106,SEED_78,0,14,literature review,0.0228613868635909,1
N1P106,SEED_101,1,14,literature review,0.023490079101840138,1
N1P106,SEED_45,0,14,literature review,0.04818303463809887,1
N1P106,SEED_71,0,14,literature review,0.01920486060179593,1
N1P106,SEED_15,1,14,literature review,0.12583525799894296,1
N1P106,SEED_12,0,14,literature review,0.06332329199540948,1
N1P106,SEED_39,0,14,literature review,0.03555690750708022,1
N1P106,SEED_38,0,14,literature review,0.061179792753602406,1
N1P106,SEED_99,1,14,literature review,0.058671135460116444,1
N1P106,SEED_119,0,14,literature review,0.07263413180061329,1
N1P106,SEED_49,0,14,literature review,0.032768873721272004,1
N1P76,SEED_110,0,17,position paper,0.08655273033551042,1
N1P76,SEED_87,0,17,position paper,0.14276304721670452,1
N1P76,SEED_61,1,17,position paper,0.059968033729275456,1
N1P76,SEED_33,0,17,position paper,0.03666889624528128,1
N1P76,SEED_48,0,17,position paper,0.029185376778173528,1
N1P76,SEED_50,0,17,position paper,0.07323859452802539,1
N1P76,SEED_28,1,17,position paper,0.03690431206766,1
N1P76,SEED_95,0,17,position paper,0.18268931412556882,1
N1P76,SEED_59,0,17,position paper,0.03537515898047227,1
N1P76,SEED_4,0,17,position paper,0.10778007277480268,1
N1P76,SEED_99,0,17,position paper,0.058671135460116444,1
N1P76,SEED_36,0,17,position paper,0.13828262665054547,1
N1P76,SEED_72,0,17,position paper,0.07981472218677699,1
N1P76,SEED_109,1,17,position paper,0.08741121552597077,1
N1P76,SEED_119,0,17,position paper,0.07263413180061329,1
N1P76,SEED_35,0,17,position paper,0.053243975534267386,1
N1P76,SEED_108,1,17,position paper,0.11699373395608792,1
N1P76,SEED_27,1,17,position paper,0.1928425224241903,1
N1P104,SEED_16,0,13,position paper,0.06580490852851562,1
N1P104,SEED_75,0,13,position paper,0.004317454748062883,1
N1P104,SEED_28,0,13,position paper,0.03690431206766,1
N1P104,SEED_7,0,13,position paper,0.021341441722662596,1
N1P104,SEED_63,0,13,position paper,0.04603307219547203,1
N1P104,SEED_82,1,13,position paper,0.031946399533903824,1
N1P104,SEED_47,0,13,position paper,0.11197067729022589,1
N1P104,SEED_77,0,13,position paper,0.09597717740914226,1
N1P104,SEED_8,1,13,position paper,0.06872182608709806,1
N1P104,SEED_52,0,13,position paper,0.0773265984984997,1
N1P104,SEED_108,1,13,position paper,0.11699373395608792,1
N1P104,SEED_58,1,13,position paper,0.04043276523483182,1
N1P104,SEED_49,0,13,position paper,0.032768873721272004,1
N1P104,SEED_27,1,13,position paper,0.1928425224241903,1
N1P49,SEED_94,1,15,literature review,0.1502174121454999,1
N1P49,SEED_32,1,15,literature review,0.09735164776405995,1
N1P49,SEED_106,0,15,literature review,0.0396656199956952,1
N1P49,SEED_29,0,15,literature review,0.07042009300336129,1
N1P49,SEED_19,1,15,literature review,0.04109700523383222,1
N1P49,SEED_36,1,15,literature review,0.13828262665054547,1
N1P49,SEED_60,0,15,literature review,0.03900336059186124,1
N1P49,SEED_25,0,15,literature review,0.03134650983079614,1
N1P49,SEED_112,0,15,literature review,0.04763731112793226,1
N1P49,SEED_90,0,15,literature review,0.10168314958353901,1
N1P49,SEED_58,1,15,literature review,0.04043276523483182,1
N1P49,SEED_20,1,15,literature review,0.029535688085893946,1
N1P49,SEED_46,1,15,literature review,0.027379269989798654,1
N1P49,SEED_74,0,15,literature review,0.045788952881914514,1
N1P49,SEED_80,0,15,literature review,0.05412529367962349,1
N1P49,SEED_13,1,15,literature review,0.030904771618012833,1
N1P84,SEED_110,0,15,position paper,0.08655273033551042,1
N1P84,SEED_16,0,15,position paper,0.06580490852851562,1
N1P84,SEED_61,0,15,position paper,0.059968033729275456,1
N1P84,SEED_94,1,15,position paper,0.1502174121454999,1
N1P84,SEED_28,1,15,position paper,0.03690431206766,1
N1P84,SEED_9,1,15,position paper,0.05790057358028041,1
N1P84,SEED_95,0,15,position paper,0.18268931412556882,1
N1P84,SEED_39,0,15,position paper,0.03555690750708022,1
N1P84,SEED_62,1,15,position paper,0.04784216452869475,1
N1P84,SEED_2,0,15,position paper,0.12297460110382108,1
N1P84,SEED_36,1,15,position paper,0.13828262665054547,1
N1P84,SEED_72,0,15,position paper,0.07981472218677699,1
N1P84,SEED_119,0,15,position paper,0.07263413180061329,1
N1P84,SEED_55,1,15,position paper,0.09584107046851154,1
N1P84,SEED_108,1,15,position paper,0.11699373395608792,1
N1P84,SEED_40,0,15,position paper,0.03616922310850126,1
N1P34,SEED_33,1,14,position paper,0.03666889624528128,1
N1P34,SEED_75,1,14,position paper,0.004317454748062883,1
N1P34,SEED_15,0,14,position paper,0.12583525799894296,1
N1P34,SEED_32,1,14,position paper,0.09735164776405995,1
N1P34,SEED_24,0,14,position paper,0.06525103738400904,1
N1P34,SEED_102,0,14,position paper,0.05485994308932408,1
N1P34,SEED_36,0,14,position paper,0.13828262665054547,1
N1P34,SEED_60,0,14,position paper,0.03900336059186124,1
N1P34,SEED_109,1,14,position paper,0.08741121552597077,1
N1P34,SEED_66,0,14,position paper,0.009691035124209286,1
N1P34,SEED_55,1,14,position paper,0.09584107046851154,1
N1P34,SEED_108,1,14,position paper,0.11699373395608792,1
N1P34,SEED_1,1,14,position paper,0.13141875515524984,1
N1P34,SEED_34,0,14,position paper,0.08548426810230766,1
N1P34,SEED_118,0,14,position paper,0.03264322768755141,1
N1P38,SEED_114,0,9,literature review,0.05371749025215298,1
N1P38,SEED_83,0,9,literature review,0.052741438587646794,1
N1P38,SEED_75,1,9,literature review,0.004317454748062883,1
N1P38,SEED_51,1,9,literature review,0.09567458183955731,1
N1P38,SEED_59,0,9,literature review,0.03537515898047227,1
N1P38,SEED_17,0,9,literature review,0.029211956325465183,1
N1P38,SEED_60,0,9,literature review,0.03900336059186124,1
N1P38,SEED_14,1,9,literature review,0.029758165991292006,1
N1P38,SEED_58,0,9,literature review,0.04043276523483182,1
N1P38,SEED_86,0,9,literature review,0.07467253707820579,1
N1P23,SEED_57,1,13,literature review,0.03673991558283747,1
N1P23,SEED_87,0,13,literature review,0.14276304721670452,1
N1P23,SEED_50,0,13,literature review,0.07323859452802539,1
N1P23,SEED_105,0,13,literature review,0.024092964382771427,1
N1P23,SEED_95,0,13,literature review,0.18268931412556882,1
N1P23,SEED_7,0,13,literature review,0.021341441722662596,1
N1P23,SEED_68,1,13,literature review,0.022306762819201194,1
N1P23,SEED_70,1,13,literature review,0.08172477101102746,1
N1P23,SEED_99,1,13,literature review,0.058671135460116444,1
N1P23,SEED_10,1,13,literature review,0.2599772228262205,1
N1P23,SEED_23,0,13,literature review,0.24419454417762076,1
N1P23,SEED_77,1,13,literature review,0.09597717740914226,1
N1P23,SEED_8,0,13,literature review,0.06872182608709806,1
N1P23,SEED_112,0,13,literature review,0.04763731112793226,1
N1P97,SEED_33,0,15,position paper,0.03666889624528128,1
N1P97,SEED_98,1,15,position paper,0.011894667691759708,1
N1P97,SEED_31,1,15,position paper,0.033526494815073346,1
N1P97,SEED_65,0,15,position paper,0.09967558011174742,1
N1P97,SEED_59,0,15,position paper,0.03537515898047227,1
N1P97,SEED_85,1,15,position paper,0.06585964077621878,1
N1P97,SEED_30,0,15,position paper,0.045065154448624835,1
N1P97,SEED_29,0,15,position paper,0.07042009300336129,1
N1P97,SEED_68,0,15,position paper,0.022306762819201194,1
N1P97,SEED_82,0,15,position paper,0.031946399533903824,1
N1P97,SEED_104,1,15,position paper,0.027022006506890947,1
N1P97,SEED_41,0,15,position paper,0.06663729499428636,1
N1P97,SEED_80,0,15,position paper,0.05412529367962349,1
N1P97,SEED_46,0,15,position paper,0.027379269989798654,1
N1P97,SEED_27,1,15,position paper,0.1928425224241903,1
N1P97,SEED_40,0,15,position paper,0.03616922310850126,1
N1P57,SEED_64,0,19,position paper,0.07877200791990707,1
N1P57,SEED_43,0,19,position paper,0.05652341745969014,1
N1P57,SEED_42,0,19,position paper,0.051653349129091995,1
N1P57,SEED_61,1,19,position paper,0.059968033729275456,1
N1P57,SEED_45,0,19,position paper,0.04818303463809887,1
N1P57,SEED_50,0,19,position paper,0.07323859452802539,1
N1P57,SEED_15,0,19,position paper,0.12583525799894296,1
N1P57,SEED_113,0,19,position paper,0.03869600182636786,1
N1P57,SEED_27,1,19,position paper,0.1928425224241903,1
N1P57,SEED_17,0,19,position paper,0.029211956325465183,1
N1P57,SEED_5,0,19,position paper,0.04891575446422762,1
N1P57,SEED_60,0,19,position paper,0.03900336059186124,1
N1P57,SEED_72,0,19,position paper,0.07981472218677699,1
N1P57,SEED_109,0,19,position paper,0.08741121552597077,1
N1P57,SEED_119,1,19,position paper,0.07263413180061329,1
N1P57,SEED_52,0,19,position paper,0.0773265984984997,1
N1P57,SEED_55,1,19,position paper,0.09584107046851154,1
N1P57,SEED_1,0,19,position paper,0.13141875515524984,1
N1P57,SEED_74,0,19,position paper,0.045788952881914514,1
N1P57,SEED_18,0,19,position paper,0.07930603337696131,1
N1P118,SEED_64,0,15,literature review,0.07877200791990707,1
N1P118,SEED_42,0,15,literature review,0.051653349129091995,1
N1P118,SEED_43,0,15,literature review,0.05652341745969014,1
N1P118,SEED_78,0,15,literature review,0.0228613868635909,1
N1P118,SEED_88,1,15,literature review,0.0751324199578783,1
N1P118,SEED_100,0,15,literature review,0.022251536993773687,1
N1P118,SEED_67,1,15,literature review,0.05032975495304677,1
N1P118,SEED_71,0,15,literature review,0.01920486060179593,1
N1P118,SEED_12,0,15,literature review,0.06332329199540948,1
N1P118,SEED_81,1,15,literature review,0.035788322601505926,1
N1P118,SEED_5,0,15,literature review,0.04891575446422762,1
N1P118,SEED_84,0,15,literature review,0.07184420324302587,1
N1P118,SEED_55,1,15,literature review,0.09584107046851154,1
N1P118,SEED_58,1,15,literature review,0.04043276523483182,1
N1P118,SEED_49,0,15,literature review,0.032768873721272004,1
N1P118,SEED_54,0,15,literature review,0.0252978715058926,1
N1P25,SEED_57,0,19,position paper,0.03673991558283747,1
N1P25,SEED_64,0,19,position paper,0.07877200791990707,1
N1P25,SEED_89,0,19,position paper,0.013011664337656105,1
N1P25,SEED_16,0,19,position paper,0.06580490852851562,1
N1P25,SEED_100,0,19,position paper,0.022251536993773687,1
N1P25,SEED_3,1,19,position paper,0.06798054115184436,1
N1P25,SEED_9,1,19,position paper,0.05790057358028041,1
N1P25,SEED_32,1,19,position paper,0.09735164776405995,1
N1P25,SEED_13,0,19,position paper,0.030904771618012833,1
N1P25,SEED_62,0,19,position paper,0.04784216452869475,1
N1P25,SEED_5,0,19,position paper,0.04891575446422762,1
N1P25,SEED_36,1,19,position paper,0.13828262665054547,1
N1P25,SEED_21,0,19,position paper,0.04332717025608329,1
N1P25,SEED_118,1,19,position paper,0.03264322768755141,1
N1P25,SEED_10,0,19,position paper,0.2599772228262205,1
N1P25,SEED_104,0,19,position paper,0.027022006506890947,1
N1P25,SEED_55,1,19,position paper,0.09584107046851154,1
N1P25,SEED_46,0,19,position paper,0.027379269989798654,1
N1P25,SEED_74,0,19,position paper,0.045788952881914514,1
N1P25,SEED_56,0,19,position paper,0.021739942781307576,1
N1P18,SEED_16,0,13,position paper,0.06580490852851562,1
N1P18,SEED_114,0,13,position paper,0.05371749025215298,1
N1P18,SEED_75,1,13,position paper,0.004317454748062883,1
N1P18,SEED_45,1,13,position paper,0.04818303463809887,1
N1P18,SEED_103,1,13,position paper,0.1317058804580309,1
N1P18,SEED_85,0,13,position paper,0.06585964077621878,1
N1P18,SEED_68,0,13,position paper,0.022306762819201194,1
N1P18,SEED_99,0,13,position paper,0.058671135460116444,1
N1P18,SEED_82,0,13,position paper,0.031946399533903824,1
N1P18,SEED_60,0,13,position paper,0.03900336059186124,1
N1P18,SEED_77,1,13,position paper,0.09597717740914226,1
N1P18,SEED_14,1,13,position paper,0.029758165991292006,1
N1P18,SEED_8,0,13,position paper,0.06872182608709806,1
N1P18,SEED_119,0,13,position paper,0.07263413180061329,1
N1P102,SEED_57,1,13,literature review,0.03673991558283747,1
N1P102,SEED_110,0,13,literature review,0.08655273033551042,1
N1P102,SEED_73,1,13,literature review,0.09938073079147507,1
N1P102,SEED_59,0,13,literature review,0.03537515898047227,1
N1P102,SEED_17,1,13,literature review,0.029211956325465183,1
N1P102,SEED_115,1,13,literature review,0.02209761458825523,1
N1P102,SEED_69,0,13,literature review,0.01686621307186654,1
N1P102,SEED_84,0,13,literature review,0.07184420324302587,1
N1P102,SEED_52,1,13,literature review,0.0773265984984997,1
N1P102,SEED_35,1,13,literature review,0.053243975534267386,1
N1P102,SEED_41,0,13,literature review,0.06663729499428636,1
N1P102,SEED_80,0,13,literature review,0.05412529367962349,1
N1P102,SEED_76,0,13,literature review,0.02911097510188564,1
N1P102,SEED_18,0,13,literature review,0.07930603337696131,1
N1P6,SEED_42,0,11,literature review,0.051653349129091995,1
N1P6,SEED_114,1,11,literature review,0.05371749025215298,1
N1P6,SEED_9,1,11,literature review,0.05790057358028041,1
N1P6,SEED_95,1,11,literature review,0.18268931412556882,1
N1P6,SEED_39,0,11,literature review,0.03555690750708022,1
N1P6,SEED_103,1,11,literature review,0.1317058804580309,1
N1P6,SEED_36,1,11,literature review,0.13828262665054547,1
N1P6,SEED_37,1,11,literature review,0.0916688018924311,1
N1P6,SEED_90,1,11,literature review,0.10168314958353901,1
N1P6,SEED_74,0,11,literature review,0.045788952881914514,1
N1P6,SEED_96,0,11,literature review,0.10358875368385743,1
N1P6,SEED_18,1,11,literature review,0.07930603337696131,1
N1P32,SEED_87,0,13,literature review,0.14276304721670452,1
N1P32,SEED_48,1,13,literature review,0.029185376778173528,1
N1P32,SEED_79,0,13,literature review,0.1318500750967745,1
N1P32,SEED_105,0,13,literature review,0.024092964382771427,1
N1P32,SEED_95,0,13,literature review,0.18268931412556882,1
N1P32,SEED_44,1,13,literature review,0.037266295783348585,1
N1P32,SEED_68,1,13,literature review,0.022306762819201194,1
N1P32,SEED_47,1,13,literature review,0.11197067729022589,1
N1P32,SEED_119,0,13,literature review,0.07263413180061329,1
N1P32,SEED_112,0,13,literature review,0.04763731112793226,1
N1P32,SEED_108,1,13,literature review,0.11699373395608792,1
N1P32,SEED_34,0,13,literature review,0.08548426810230766,1
N1P32,SEED_13,0,13,literature review,0.030904771618012833,1
N1P32,SEED_54,0,13,literature review,0.0252978715058926,1
N1P43,SEED_57,1,15,literature review,0.03673991558283747,1
N1P43,SEED_89,0,15,literature review,0.013011664337656105,1
N1P43,SEED_45,1,15,literature review,0.04818303463809887,1
N1P43,SEED_28,0,15,literature review,0.03690431206766,1
N1P43,SEED_73,0,15,literature review,0.09938073079147507,1
N1P43,SEED_32,1,15,literature review,0.09735164776405995,1
N1P43,SEED_9,0,15,literature review,0.05790057358028041,1
N1P43,SEED_5,0,15,literature review,0.04891575446422762,1
N1P43,SEED_10,1,15,literature review,0.2599772228262205,1
N1P43,SEED_72,0,15,literature review,0.07981472218677699,1
N1P43,SEED_109,0,15,literature review,0.08741121552597077,1
N1P43,SEED_77,1,15,literature review,0.09597717740914226,1
N1P43,SEED_6,1,15,literature review,0.03894507193462498,1
N1P43,SEED_58,0,15,literature review,0.04043276523483182,1
N1P43,SEED_18,0,15,literature review,0.07930603337696131,1
N1P43,SEED_54,1,15,literature review,0.0252978715058926,1
N1P119,SEED_64,0,13,literature review,0.07877200791990707,1
N1P119,SEED_16,0,13,literature review,0.06580490852851562,1
N1P119,SEED_114,0,13,literature review,0.05371749025215298,1
N1P119,SEED_92,0,13,literature review,0.05106624582263099,1
N1P119,SEED_26,0,13,literature review,0.07104261452564097,1
N1P119,SEED_50,0,13,literature review,0.07323859452802539,1
N1P119,SEED_28,0,13,literature review,0.03690431206766,1
N1P119,SEED_106,0,13,literature review,0.0396656199956952,1
N1P119,SEED_51,1,13,literature review,0.09567458183955731,1
N1P119,SEED_59,1,13,literature review,0.03537515898047227,1
N1P119,SEED_70,0,13,literature review,0.08172477101102746,1
N1P119,SEED_117,0,13,literature review,0.058265813707136085,1
N1P119,SEED_52,0,13,literature review,0.0773265984984997,1
N1P119,SEED_18,0,13,literature review,0.07930603337696131,1
N1P103,SEED_43,1,17,literature review,0.05652341745969014,1
N1P103,SEED_33,1,17,literature review,0.03666889624528128,1
N1P103,SEED_42,0,17,literature review,0.051653349129091995,1
N1P103,SEED_78,1,17,literature review,0.0228613868635909,1
N1P103,SEED_61,1,17,literature review,0.059968033729275456,1
N1P103,SEED_107,0,17,literature review,0.042538122034430435,1
N1P103,SEED_75,0,17,literature review,0.004317454748062883,1
N1P103,SEED_67,0,17,literature review,0.05032975495304677,1
N1P103,SEED_94,1,17,literature review,0.1502174121454999,1
N1P103,SEED_102,0,17,literature review,0.05485994308932408,1
N1P103,SEED_116,0,17,literature review,0.15216520399588473,1
N1P103,SEED_11,0,17,literature review,0.06461885091273475,1
N1P103,SEED_84,0,17,literature review,0.07184420324302587,1
N1P103,SEED_35,0,17,literature review,0.053243975534267386,1
N1P103,SEED_90,0,17,literature review,0.10168314958353901,1
N1P103,SEED_41,0,17,literature review,0.06663729499428636,1
N1P103,SEED_74,0,17,literature review,0.045788952881914514,1
N1P103,SEED_86,0,17,literature review,0.07467253707820579,1
N1P83,SEED_16,0,16,literature review,0.06580490852851562,1
N1P83,SEED_114,0,16,literature review,0.05371749025215298,1
N1P83,SEED_78,0,16,literature review,0.0228613868635909,1
N1P83,SEED_71,0,16,literature review,0.01920486060179593,1
N1P83,SEED_31,0,16,literature review,0.033526494815073346,1
N1P83,SEED_73,1,16,literature review,0.09938073079147507,1
N1P83,SEED_51,0,16,literature review,0.09567458183955731,1
N1P83,SEED_59,0,16,literature review,0.03537515898047227,1
N1P83,SEED_62,0,16,literature review,0.04784216452869475,1
N1P83,SEED_82,0,16,literature review,0.031946399533903824,1
N1P83,SEED_23,0,16,literature review,0.24419454417762076,1
N1P83,SEED_115,1,16,literature review,0.02209761458825523,1
N1P83,SEED_69,0,16,literature review,0.01686621307186654,1
N1P83,SEED_77,1,16,literature review,0.09597717740914226,1
N1P83,SEED_25,1,16,literature review,0.03134650983079614,1
N1P83,SEED_112,1,16,literature review,0.04763731112793226,1
N1P83,SEED_58,0,16,literature review,0.04043276523483182,1
N1P107,SEED_45,0,16,position paper,0.04818303463809887,1
N1P107,SEED_94,1,16,position paper,0.1502174121454999,1
N1P107,SEED_71,0,16,position paper,0.01920486060179593,1
N1P107,SEED_31,1,16,position paper,0.033526494815073346,1
N1P107,SEED_15,1,16,position paper,0.12583525799894296,1
N1P107,SEED_106,1,16,position paper,0.0396656199956952,1
N1P107,SEED_0,1,16,position paper,0.03419115971424214,1
N1P107,SEED_103,1,16,position paper,0.1317058804580309,1
N1P107,SEED_4,0,16,position paper,0.10778007277480268,1
N1P107,SEED_19,0,16,position paper,0.04109700523383222,1
N1P107,SEED_60,1,16,position paper,0.03900336059186124,1
N1P107,SEED_21,0,16,position paper,0.04332717025608329,1
N1P107,SEED_55,1,16,position paper,0.09584107046851154,1
N1P107,SEED_112,0,16,position paper,0.04763731112793226,1
N1P107,SEED_58,0,16,position paper,0.04043276523483182,1
N1P107,SEED_111,0,16,position paper,0.04969971145347565,1
N1P107,SEED_86,0,16,position paper,0.07467253707820579,1
N1P36,SEED_100,0,10,literature review,0.022251536993773687,1
N1P36,SEED_71,0,10,literature review,0.01920486060179593,1
N1P36,SEED_95,0,10,literature review,0.18268931412556882,1
N1P36,SEED_38,0,10,literature review,0.061179792753602406,1
N1P36,SEED_36,1,10,literature review,0.13828262665054547,1
N1P36,SEED_23,0,10,literature review,0.24419454417762076,1
N1P36,SEED_109,1,10,literature review,0.08741121552597077,1
N1P36,SEED_84,0,10,literature review,0.07184420324302587,1
N1P36,SEED_37,1,10,literature review,0.0916688018924311,1
N1P36,SEED_111,0,10,literature review,0.04969971145347565,1
N1P36,SEED_40,0,10,literature review,0.03616922310850126,1
N1P74,SEED_42,0,13,position paper,0.051653349129091995,1
N1P74,SEED_92,1,13,position paper,0.05106624582263099,1
N1P74,SEED_110,0,13,position paper,0.08655273033551042,1
N1P74,SEED_101,0,13,position paper,0.023490079101840138,1
N1P74,SEED_45,0,13,position paper,0.04818303463809887,1
N1P74,SEED_116,0,13,position paper,0.15216520399588473,1
N1P74,SEED_115,0,13,position paper,0.02209761458825523,1
N1P74,SEED_109,0,13,position paper,0.08741121552597077,1
N1P74,SEED_8,1,13,position paper,0.06872182608709806,1
N1P74,SEED_84,0,13,position paper,0.07184420324302587,1
N1P74,SEED_34,0,13,position paper,0.08548426810230766,1
N1P74,SEED_20,1,13,position paper,0.029535688085893946,1
N1P74,SEED_111,0,13,position paper,0.04969971145347565,1
N1P74,SEED_74,0,13,position paper,0.045788952881914514,1
N1P59,SEED_67,0,12,literature review,0.05032975495304677,1
N1P59,SEED_106,0,12,literature review,0.0396656199956952,1
N1P59,SEED_113,0,12,literature review,0.03869600182636786,1
N1P59,SEED_81,0,12,literature review,0.035788322601505926,1
N1P59,SEED_102,0,12,literature review,0.05485994308932408,1
N1P59,SEED_115,0,12,literature review,0.02209761458825523,1
N1P59,SEED_6,1,12,literature review,0.03894507193462498,1
N1P59,SEED_22,1,12,literature review,0.05799342396218755,1
N1P59,SEED_111,0,12,literature review,0.04969971145347565,1
N1P59,SEED_41,0,12,literature review,0.06663729499428636,1
N1P59,SEED_76,0,12,literature review,0.02911097510188564,1
N1P59,SEED_40,0,12,literature review,0.03616922310850126,1
N1P59,SEED_118,0,12,literature review,0.03264322768755141,1
N1P24,SEED_57,1,15,literature review,0.03673991558283747,1
